destination:ref:,name:,5
destination:ref:,oneway:yes,44
destination:ref:,parking:both:no,1
destination:ref:,placement:transition,1
destination:ref:,ref:,6
destination:ref:,shoulder:,15
destination:ref:,surface:asphalt,13
destination:ref:,surface:concrete,6
destination:ref:,turn:lanes:,12
destination:ref::nonexistant subkey,destination:ref:to::nonexistant subkey,2
destination:ref::nonexistant subkey,hgv:designated,2
destination:ref::nonexistant subkey,highway:motorway,2
destination:ref::nonexistant subkey,lanes:,2
destination:ref::nonexistant subkey,lit:yes,2
destination:ref::nonexistant subkey,maxspeed:65_mph,2
destination:ref::nonexistant subkey,name:,2
destination:ref::nonexistant subkey,oneway:yes,2
destination:ref::nonexistant subkey,ref:,2
destination:ref::nonexistant subkey,shoulder:,2
destination:ref::nonexistant subkey,surface:asphalt,2
destination:ref::nonexistant subkey,turn:lanes:,2
destination:ref:to:,hgv:designated,1
destination:ref:to:,highway:motorway,1
destination:ref:to:,highway:motorway_link,7
destination:ref:to:,junction:ref:,3
destination:ref:to:,lanes:,8
destination:ref:to:,layer:1,3
destination:ref:to:,lit:yes,4
destination:ref:to:,maxspeed:65_mph,8
destination:ref:to:,name:,1
destination:ref:to:,oneway:yes,8
destination:ref:to:,placement:transition,1
destination:ref:to:,ref:,1
destination:ref:to:,shoulder:,7
destination:ref:to:,surface:asphalt,5
destination:ref:to:,surface:concrete,3
destination:ref:to:,turn:lanes:,2
destination:ref:to::nonexistant subkey,hgv:designated,2
destination:ref:to::nonexistant subkey,highway:motorway,2
destination:ref:to::nonexistant subkey,lanes:,2
destination:ref:to::nonexistant subkey,lit:yes,2
destination:ref:to::nonexistant subkey,maxspeed:65_mph,2
destination:ref:to::nonexistant subkey,name:,2
destination:ref:to::nonexistant subkey,oneway:yes,2
destination:ref:to::nonexistant subkey,ref:,2
destination:ref:to::nonexistant subkey,shoulder:,2
destination:ref:to::nonexistant subkey,surface:asphalt,2
destination:ref:to::nonexistant subkey,turn:lanes:,2
destination:street:,foot:no,2
destination:street:,hgv:designated,2
destination:street:,highway:motorway,2
destination:street:,highway:motorway_junction,1
destination:street:,highway:motorway_link,2
destination:street:,highway:primary_link,1
destination:street:,highway:secondary,1
destination:street:,horse:no,2
destination:street:,junction:jughandle,1
destination:street:,junction:ref:,2
destination:street:,lanes:,5
destination:street:,layer:1,4
destination:street:,lit:yes,2
destination:street:,name:,3
destination:street:,oneway:yes,6
destination:street:,ref:,3
destination:street:,surface:asphalt,1
destination:street:,turn:lanes:,1
diameter:,layer:,3
diameter:,location:underground,3
diameter:,man_made:pipeline,3
diameter:,operator:,3
diameter:,operator:wikidata:,3
diameter:,substance:,3
diet:lactose_free:,diet:vegan:,1
diet:lactose_free:,indoor_seating:,1
diet:lactose_free:,name:,1
diet:lactose_free:,opening_hours:,1
diet:lactose_free:,outdoor_seating:no,1
diet:lactose_free:,wheelchair:yes,1
diet:vegan:,diet:vegetarian:,2
diet:vegan:,indoor_seating:,2
diet:vegan:,internet_access:fee:,1
diet:vegan:,internet_access:wlan,1
diet:vegan:,name:,2
diet:vegan:,name:Starbucks,1
diet:vegan:,official_name:,2
diet:vegan:,opening_hours:,3
diet:vegan:,outdoor_seating:no,1
diet:vegan:,outdoor_seating:yes,1
diet:vegan:,phone:,2
diet:vegan:,ref:,1
diet:vegan:,smoking:no,1
diet:vegan:,takeaway:yes,2
diet:vegan:,toilets:,1
diet:vegan:,toilets:access:customers,1
diet:vegan:,toilets:handwashing:,1
diet:vegan:,toilets:paper_supplied:,1
diet:vegan:,toilets:wheelchair:,1
diet:vegan:,toilets:yes,1
diet:vegan:,website:,2
diet:vegan:,wheelchair:yes,2
diet:vegetarian:,indoor_seating:,1
diet:vegetarian:,internet_access:fee:,1
diet:vegetarian:,internet_access:wlan,1
diet:vegetarian:,name:,1
diet:vegetarian:,name:Starbucks,1
diet:vegetarian:,official_name:,2
diet:vegetarian:,opening_hours:,2
diet:vegetarian:,outdoor_seating:yes,1
diet:vegetarian:,phone:,2
diet:vegetarian:,ref:,1
diet:vegetarian:,smoking:no,1
diet:vegetarian:,takeaway:yes,2
diet:vegetarian:,toilets:,1
diet:vegetarian:,toilets:access:customers,1
diet:vegetarian:,toilets:handwashing:,1
diet:vegetarian:,toilets:paper_supplied:,1
diet:vegetarian:,toilets:wheelchair:,1
diet:vegetarian:,toilets:yes,1
diet:vegetarian:,website:,2
diet:vegetarian:,wheelchair:yes,1
diocese:,name:,1
diocese:,phone:,1
diocese:,religion:christian,1
diocese:,website:,1
direction:,highway:stop,17
direction:,layer:,2
direction:,layer:1,1
direction:,lit:no,1
direction:,lit:yes,2
direction:,material:,1
direction:,name:,2
direction:,stop:,17
direction:,surface:asphalt,28
direction:,traffic_calming:bump,19
direction:,traffic_calming:cushion,2
direction:,traffic_calming:hump,22
direction:,traffic_sign:,3
direction:anticlockwise,highway:mini_roundabout,1
direction:backward,highway:stop,138
direction:backward,name:,1
direction:backward,network:,1
direction:backward,operator:,1
direction:backward,public_transport:stop_position,1
direction:backward,stop:,85
direction:backward,traffic_calming:rumble_strip,5
direction:forward,highway:give_way,1
direction:forward,highway:stop,172
direction:forward,name:,1
direction:forward,network:,1
direction:forward,operator:,1
direction:forward,public_transport:stop_position,1
direction:forward,stop:,95
direction:forward,traffic_calming:rumble_strip,3
direction:forward,traffic_sign:stop,1
dispensing:yes,drive_through:yes,2
dispensing:yes,healthcare:pharmacy,4
dispensing:yes,name:,4
dispensing:yes,operator:,1
dispensing:yes,wheelchair:yes,1
disused:,disused:,9
disused:,ele:,3
disused:,height:,3
disused:,name:,9
disused:,network:,3
disused:,network:wikidata:,3
disused:,old_name:,9
disused:,roof:orientation:along,3
disused:,roof:shape:gabled,3
disused:,shop:car_repair,3
disused:,shop:convenience,3
disused:shop:,name:,1
disused:shop:,old_name:,1
disused:shop:,shop:yes,1
disused:yes,heritage:4,1
disused:yes,heritage:operator:,1
disused:yes,heritage:website:,1
disused:yes,historic:,1
disused:yes,layer:-1,1
disused:yes,man_made:bridge,1
disused:yes,name:,1
disused:yes,note:,1
disused:yes,protection_title:,1
disused:yes,start_date:,1
dog:yes,leisure:dog_park,1
dog:yes,name:,1
dog:yes,website:,1
door:,emergency:,1
door:,entrance:main,2
door:,level:,2
door:,wheelchair:yes,1
drink:,drink:,78
drink:,drink:beer:,13
drink:,drink:coffee:,13
drink:,drink:tea:,13
drink:,drink:wine:,13
drink:,highchair:,13
drink:,indoor_seating:,13
drink:,internet_access:fee:,13
drink:,internet_access:ssid:,13
drink:,internet_access:wlan,13
drink:,level:,13
drink:,name:,13
drink:,opening_hours:,13
drink:,operator:,13
drink:,outdoor_seating:no,13
drink:,payment:american_express:,13
drink:,payment:cash:,13
drink:,payment:contactless:,13
drink:,payment:discover_card:,13
drink:,payment:mastercard:,13
drink:,payment:visa:,13
drink:,phone:,13
drink:,reservation:,13
drink:,smoking:no,13
drink:,takeaway:yes,13
drink:,toilets:access:,13
drink:,toilets:wheelchair:,13
drink:,toilets:yes,13
drink:,website:,13
drink:,website:menu:,13
drink:,wheelchair:yes,13
drink:beer:,drink:coffee:,1
drink:beer:,drink:tea:,1
drink:beer:,drink:wine:,1
drink:beer:,highchair:,1
drink:beer:,indoor_seating:,1
drink:beer:,internet_access:fee:,1
drink:beer:,internet_access:ssid:,1
drink:beer:,internet_access:wlan,1
drink:beer:,level:,1
drink:beer:,name:,1
drink:beer:,opening_hours:,1
drink:beer:,operator:,1
drink:beer:,outdoor_seating:no,1
drink:beer:,payment:american_express:,1
drink:beer:,payment:cash:,1
drink:beer:,payment:contactless:,1
drink:beer:,payment:discover_card:,1
drink:beer:,payment:mastercard:,1
drink:beer:,payment:visa:,1
drink:beer:,phone:,1
drink:beer:,reservation:,1
drink:beer:,smoking:no,1
drink:beer:,takeaway:yes,1
drink:beer:,toilets:access:,1
drink:beer:,toilets:wheelchair:,1
drink:beer:,toilets:yes,1
drink:beer:,website:,1
drink:beer:,website:menu:,1
drink:beer:,wheelchair:yes,1
drink:coffee:,drink:tea:,1
drink:coffee:,drink:wine:,1
drink:coffee:,highchair:,1
drink:coffee:,indoor_seating:,1
drink:coffee:,internet_access:fee:,1
drink:coffee:,internet_access:ssid:,1
drink:coffee:,internet_access:wlan,1
drink:coffee:,level:,1
drink:coffee:,name:,1
drink:coffee:,opening_hours:,1
drink:coffee:,operator:,1
drink:coffee:,outdoor_seating:no,1
drink:coffee:,payment:american_express:,1
drink:coffee:,payment:cash:,1
drink:coffee:,payment:contactless:,1
drink:coffee:,payment:discover_card:,1
drink:coffee:,payment:mastercard:,1
drink:coffee:,payment:visa:,1
drink:coffee:,phone:,1
drink:coffee:,reservation:,1
drink:coffee:,smoking:no,1
drink:coffee:,takeaway:yes,1
drink:coffee:,toilets:access:,1
drink:coffee:,toilets:wheelchair:,1
drink:coffee:,toilets:yes,1
drink:coffee:,website:,1
drink:coffee:,website:menu:,1
drink:coffee:,wheelchair:yes,1
drink:tea:,drink:wine:,1
drink:tea:,highchair:,1
drink:tea:,indoor_seating:,1
drink:tea:,internet_access:fee:,1
drink:tea:,internet_access:ssid:,1
drink:tea:,internet_access:wlan,1
drink:tea:,level:,1
drink:tea:,name:,1
drink:tea:,opening_hours:,1
drink:tea:,operator:,1
drink:tea:,outdoor_seating:no,1
drink:tea:,payment:american_express:,1
drink:tea:,payment:cash:,1
drink:tea:,payment:contactless:,1
drink:tea:,payment:discover_card:,1
drink:tea:,payment:mastercard:,1
drink:tea:,payment:visa:,1
drink:tea:,phone:,1
drink:tea:,reservation:,1
drink:tea:,smoking:no,1
drink:tea:,takeaway:yes,1
drink:tea:,toilets:access:,1
drink:tea:,toilets:wheelchair:,1
drink:tea:,toilets:yes,1
drink:tea:,website:,1
drink:tea:,website:menu:,1
drink:tea:,wheelchair:yes,1
drink:wine:,highchair:,1
drink:wine:,indoor_seating:,1
drink:wine:,internet_access:fee:,1
drink:wine:,internet_access:ssid:,1
drink:wine:,internet_access:wlan,1
drink:wine:,level:,1
drink:wine:,name:,1
drink:wine:,opening_hours:,1
drink:wine:,operator:,1
drink:wine:,outdoor_seating:no,1
drink:wine:,payment:american_express:,1
drink:wine:,payment:cash:,1
drink:wine:,payment:contactless:,1
drink:wine:,payment:discover_card:,1
drink:wine:,payment:mastercard:,1
drink:wine:,payment:visa:,1
drink:wine:,phone:,1
drink:wine:,reservation:,1
drink:wine:,smoking:no,1
drink:wine:,takeaway:yes,1
drink:wine:,toilets:access:,1
drink:wine:,toilets:wheelchair:,1
drink:wine:,toilets:yes,1
drink:wine:,website:,1
drink:wine:,website:menu:,1
drink:wine:,wheelchair:yes,1
drive_through:no,healthcare:pharmacy,2
drive_through:no,name:,10
drive_through:no,opening_hours:,6
drive_through:no,operator:,6
drive_through:no,operator:short:,1
drive_through:no,operator:type:public,1
drive_through:no,operator:website:,1
drive_through:no,operator:wikidata:,2
drive_through:no,operator:wikipedia:,2
drive_through:no,phone:,5
drive_through:no,ref:,1
drive_through:no,short_name:,1
drive_through:no,takeaway:yes,1
drive_through:no,website:,5
drive_through:no,wheelchair:yes,1
drive_through:yes,ele:,2
drive_through:yes,healthcare:pharmacy,2
drive_through:yes,height:,3
drive_through:yes,indoor_seating:,5
drive_through:yes,internet_access:fee:,1
drive_through:yes,internet_access:wlan,8
drive_through:yes,internet_access:yes,1
drive_through:yes,lacounty:ain:,2
drive_through:yes,lacounty:bld_id:,2
drive_through:yes,name:,9
drive_through:yes,name:McDonald's,6
drive_through:yes,name:Starbucks,2
drive_through:yes,official_name:,3
drive_through:yes,opening_hours:,11
drive_through:yes,opening_hours:drive_through:,1
drive_through:yes,operator:,2
drive_through:yes,operator:wikidata:,1
drive_through:yes,operator:wikipedia:,1
drive_through:yes,outdoor_seating:no,1
drive_through:yes,outdoor_seating:yes,1
drive_through:yes,phone:,13
drive_through:yes,ref:,5
drive_through:yes,roof:levels:,1
drive_through:yes,roof:shape:flat,1
drive_through:yes,smoking:no,1
drive_through:yes,start_date:,2
drive_through:yes,takeaway:yes,13
drive_through:yes,toilets:,1
drive_through:yes,toilets:access:customers,1
drive_through:yes,toilets:handwashing:,1
drive_through:yes,toilets:paper_supplied:,1
drive_through:yes,toilets:wheelchair:,2
drive_through:yes,toilets:yes,1
drive_through:yes,website:,14
drive_through:yes,wheelchair:yes,6
ele:,ele::nonexistant subkey,6
ele:,email:,3
ele:,emergency:,1
ele:,emergency:water_tank,3
ele:,faa:,6
ele:,fast_food:,2
ele:,fuel:,2
ele:,gnis:feature_id:,79
ele:,healthcare:hospital,1
ele:,healthcare:speciality:radiology,1
ele:,height:,7616
ele:,iata:,11
ele:,icao:,11
ele:,indoor_seating:,2
ele:,internet_access:fee:,5
ele:,internet_access:ssid:,5
ele:,internet_access:wlan,7
ele:,lacounty:ain:,2468
ele:,lacounty:bld_id:,2468
ele:,landuse:residential,5
ele:,lat:,3
ele:,layer:1,8
ele:,leisure:fitness_centre,2
ele:,leisure:park,14
ele:,location:underground,3
ele:,man_made:reservoir_covered,4
ele:,man_made:storage_tank,24
ele:,man_made:tower,1
ele:,name:,139
ele:,name:7-Eleven,2
ele:,name:McDonald's,1
ele:,name:de:,5
ele:,name:el:,5
ele:,name:en:,5
ele:,name:etymology:wikidata:,6
ele:,name:ja:,5
ele:,natural:peak,6
ele:,natural:saddle,1
ele:,note:,1
ele:,office:yes,5
ele:,official_name:,6
ele:,old_name:,14
ele:,opening_hours:,14
ele:,operator:,13
ele:,operator:short:,6
ele:,operator:type:,1
ele:,operator:type:public,6
ele:,operator:website:,4
ele:,operator:wikidata:,8
ele:,operator:wikipedia:,4
ele:,outdoor_seating:no,2
ele:,outdoor_seating:yes,1
ele:,owner:,5
ele:,phone:,33
ele:,place:neighbourhood,1
ele:,place:town,1
ele:,population:,1
ele:,population:date:,1
ele:,prominence:,3
ele:,ref:,16
ele:,ref:US:NID:,5
ele:,religion:christian,15
ele:,roof:colour:,13
ele:,roof:levels:,44
ele:,roof:material:,9
ele:,roof:orientation:across,1
ele:,roof:orientation:along,3
ele:,roof:shape:dome,1
ele:,roof:shape:flat,23
ele:,roof:shape:gabled,16
ele:,roof:shape:hipped,5
ele:,self_service:,2
ele:,service:aircraft_control,1
ele:,service_times:,1
ele:,shop:,1
ele:,shop:beauty,1
ele:,shop:car,1
ele:,shop:car_repair,1
ele:,shop:convenience,4
ele:,shop:department_store,2
ele:,shop:doityourself,4
ele:,shop:pet,2
ele:,shop:sports,3
ele:,shop:supermarket,1
ele:,shop:variety_store,1
ele:,shop:wholesale,1
ele:,short_name:,5
ele:,sport:golf,3
ele:,start_date:,2354
ele:,takeaway:yes,3
ele:,toilets:,1
ele:,toilets:access:customers,1
ele:,toilets:handwashing:,1
ele:,toilets:paper_supplied:,1
ele:,toilets:wheelchair:,2
ele:,toilets:yes,2
ele:,tourism:museum,1
ele:,tourism:viewpoint,2
ele:,tower:type:,1
ele:,url:,1
ele:,was:,2
ele:,water_tank:volume:,3
ele:,waterway:dam,5
ele:,website:,34
ele:,wheelchair:limited,1
ele:,wheelchair:yes,13
ele:,wikidata:,29
ele:,wikimedia_commons:,2
ele:,wikipedia:,13
ele::nonexistant subkey,ele::nonexistant subkey,2
ele::nonexistant subkey,name:,6
ele::nonexistant subkey,natural:peak,2
ele::nonexistant subkey,opening_hours:,2
ele::nonexistant subkey,outdoor_seating:no,2
ele::nonexistant subkey,prominence:,2
ele::nonexistant subkey,takeaway:yes,2
ele::nonexistant subkey,toilets:yes,2
ele::nonexistant subkey,wheelchair:yes,2
ele::nonexistant subkey,wikidata:,2
electrified:,gauge:,24
electrified:,maxspeed:45_mph,5
electrified:,maxspeed:70_mph,8
electrified:,maxspeed::nonexistant subkey,12
electrified:,name:,16
electrified:,old_railway_operator:SAL,3
electrified:,operator:,11
electrified:,operator:wikidata:,5
electrified:,owner:,20
electrified:,railway::nonexistant subkey,8
electrified:,railway:rail,24
electrified:,railway:track_class:,8
electrified:,railway:track_ref:,7
electrified:,service:siding,5
electrified:,service:spur,1
electrified:,service:yard,7
electrified:,usage:main,11
email:,gnis:feature_id:,2
email:,healthcare:dentist,2
email:,healthcare:speciality:,1
email:,height:,1
email:,image:,1
email:,internet_access:wlan,1
email:,leisure:fitness_centre,1
email:,name:,8
email:,office:lawyer,1
email:,opening_hours:,4
email:,operator:,4
email:,operator:short:,1
email:,operator:type:public,1
email:,operator:wikidata:,1
email:,phone:,8
email:,ref::nonexistant subkey,1
email:,religion:christian,1
email:,service_times:,1
email:,website:,8
email:,wheelchair:yes,2
email:,wikidata:,1
emergency:,healthcare:hospital,1
emergency:,name:,1
emergency:,phone:,1
emergency:,url:,1
emergency:,wikidata:,1
emergency:,wikimedia_commons:,1
emergency:,wikipedia:,1
emergency:fire_hydrant,fire_hydrant:position:green,2
emergency:fire_hydrant,fire_hydrant:position:sidewalk,2
emergency:fire_hydrant,fire_hydrant:type:pillar,8
emergency:fire_hydrant,mapillary:image:,1
emergency:fire_hydrant,mapillary:map_feature:,1
emergency:water_tank,lat:,3
emergency:water_tank,location:underground,3
emergency:water_tank,man_made:,1
emergency:water_tank,man_made:reservoir_covered,3
emergency:water_tank,name:,3
emergency:water_tank,operator:,3
emergency:water_tank,start_date:,3
emergency:water_tank,water_tank:volume:,3
emergency:yes,foot:yes,1
emergency:yes,gnis:feature_id:,4
emergency:yes,healthcare:hospital,4
emergency:yes,highway:service,1
emergency:yes,motor_vehicle:no,1
emergency:yes,name:,4
emergency:yes,old_name:,2
emergency:yes,opening_hours:,4
emergency:yes,phone:,4
emergency:yes,service:emergency_access,1
emergency:yes,website:,4
emergency:yes,wikidata:,2
entrance:main,level:,2
entrance:main,wheelchair:yes,1
entrance:yes,level:,1
entrance:yes,name:,6
entrance:yes,shop:books,1
entrance:yes,shop:hairdresser,2
entrance:yes,shop:pet,1
entrance:yes,takeaway:yes,1
faa:,gnis:feature_id:,6
faa:,iata:,6
faa:,icao:,6
faa:,name:,6
faa:,name:etymology:wikidata:,6
faa:,old_name:,6
faa:,ref:,6
faa:,wikidata:,6
faa:,wikipedia:,6
fast_food:,fuel:,7
fast_food:,height:,2
fast_food:,lacounty:ain:,1
fast_food:,lacounty:bld_id:,1
fast_food:,name:7-Eleven,7
fast_food:,phone:,7
fast_food:,ref:,7
fast_food:,shop:convenience,7
fast_food:,start_date:,1
fast_food:,website:,7
fax:,name:,2
fax:,office:consulting,1
fax:,opening_hours:,1
fax:,operator:,1
fax:,phone:,2
fax:,shop:car_repair,1
fax:,website:,1
fee:no,hoops:,1
fee:no,indoor:,5
fee:no,leisure:pitch,1
fee:no,lit:no,2
fee:no,lit:yes,1
fee:no,name:,2
fee:no,note:,1
fee:no,opening_hours:,2
fee:no,operator:,5
fee:no,operator:type:government,3
fee:no,operator:wikidata:,2
fee:no,operator:wikipedia:,2
fee:no,park_ride:,6
fee:no,parking:surface,45
fee:no,sport:basketball,1
fee:no,surface:asphalt,15
fee:no,surface:paved,2
fee:no,website:,2
fee:no,wheelchair:yes,5
fee:yes,name:,2
fee:yes,parking:multi-storey,1
fee:yes,parking:surface,4
fence_type:,height:,2
fire_hydrant:position:green,fire_hydrant:type:pillar,2
fire_hydrant:position:sidewalk,fire_hydrant:type:pillar,2
fire_hydrant:type:pillar,mapillary:image:,1
fire_hydrant:type:pillar,mapillary:map_feature:,1
fitness_station:horizontal_bar,leisure:fitness_station,1
fixme:,highway:cycleway,1
fixme:,highway:footway,1
fixme:,language:,1
fixme:,name:,1
fixme:,name:en:,1
fixme:,name:ja:,1
fixme:,phone:,1
fixme:,power:minor_line,3
fixme:,website:,1
fixme:atp:,name:Subway,1
fixme:atp:,name:Wendy's,1
fixme:atp:,takeaway:yes,2
flag::nonexistant subkey,flag:name:,1
flag::nonexistant subkey,flag:type:regional,1
flag::nonexistant subkey,flag:wikidata:,1
flag::nonexistant subkey,man_made:flagpole,1
flag::nonexistant subkey,subject:,1
flag::nonexistant subkey,subject:wikidata:,1
flag:name:,flag:type:national,2
flag:name:,flag:type:regional,1
flag:name:,flag:wikidata:,3
flag:name:,man_made:flagpole,3
flag:name:,subject:,3
flag:name:,subject:wikidata:,3
flag:type:national,flag:wikidata:,2
flag:type:national,man_made:flagpole,2
flag:type:national,subject:,2
flag:type:national,subject:wikidata:,2
flag:type:regional,flag:wikidata:,1
flag:type:regional,man_made:flagpole,1
flag:type:regional,subject:,1
flag:type:regional,subject:wikidata:,1
flag:wikidata:,man_made:flagpole,3
flag:wikidata:,subject:,3
flag:wikidata:,subject:wikidata:,3
foot:designated,highway:cycleway,56
foot:designated,highway:footway,3
foot:designated,highway:path,23
foot:designated,highway:service,1
foot:designated,horse:,1
foot:designated,layer:1,3
foot:designated,motor_vehicle:destination,1
foot:designated,motor_vehicle:no,28
foot:designated,motorcycle:no,1
foot:designated,name:,24
foot:designated,name:etymology:wikidata:,5
foot:designated,network:,2
foot:designated,oneway:no,32
foot:designated,owner:,4
foot:designated,path:crossing,4
foot:designated,public_transport:platform,2
foot:designated,railway:abandoned,4
foot:designated,railway:platform,2
foot:designated,ref:,2
foot:designated,segregated:no,40
foot:designated,smoothness:good,2
foot:designated,surface:asphalt,43
foot:designated,surface:compacted,3
foot:designated,surface:concrete,3
foot:designated,surface:paved,8
foot:designated,tracktype:grade1,4
foot:designated,train:yes,2
foot:designated,vehicle:private,1
foot:designated,wheelchair:yes,2
foot:designated,width:,12
foot:no,hgv:designated,33
foot:no,highway:motorway,33
foot:no,highway:path,2
foot:no,highway:residential,4
foot:no,highway:secondary,8
foot:no,highway:service,2
foot:no,horse:no,36
foot:no,hov:lanes:,10
foot:no,lanes:,44
foot:no,lanes:backward:,10
foot:no,lanes:forward:,10
foot:no,layer:1,9
foot:no,lcn_ref:,8
foot:no,lit:yes,14
foot:no,maxspeed:25_mph,2
foot:no,maxspeed:35_mph,6
foot:no,maxspeed:65_mph,23
foot:no,maxspeed:hgv:,19
foot:no,maxspeed:trailer:,19
foot:no,motor_vehicle:yes,1
foot:no,name:,45
foot:no,name:etymology:wikidata:,8
foot:no,oneway:yes,37
foot:no,private:,6
foot:no,ref:,33
foot:no,shoulder:,4
foot:no,surface:concrete,4
foot:no,surface:dirt,2
foot:no,toll:hov:,9
foot:no,turn:lanes:,8
foot:no,turn:lanes:forward:,2
foot:yes,footway:crossing,2
foot:yes,footway:sidewalk,3
foot:yes,gauge:,2
foot:yes,handrail:,1
foot:yes,highway:cycleway,23
foot:yes,highway:footway,31
foot:yes,highway:path,31
foot:yes,highway:residential,10
foot:yes,highway:service,7
foot:yes,highway:steps,5
foot:yes,highway:tertiary,1
foot:yes,highway:track,1
foot:yes,horse:,12
foot:yes,horse:no,10
foot:yes,incline:,5
foot:yes,incline:up,7
foot:yes,lanes:,3
foot:yes,layer:,9
foot:yes,layer:1,3
foot:yes,leisure:track,2
foot:yes,lit:no,3
foot:yes,locked:no,1
foot:yes,material:,1
foot:yes,motor_vehicle:no,15
foot:yes,motor_vehicle:private,7
foot:yes,motor_vehicle:yes,6
foot:yes,motorcycle:no,12
foot:yes,name:,43
foot:yes,oneway:no,11
foot:yes,operator:,3
foot:yes,operator:short:,3
foot:yes,operator:website:,3
foot:yes,operator:wikidata:,3
foot:yes,owner:,2
foot:yes,parking:lane:both:,1
foot:yes,parking:lane:both::nonexistant subkey,1
foot:yes,railway:abandoned,2
foot:yes,ramp:no,1
foot:yes,service:emergency_access,1
foot:yes,sidewalk:both,1
foot:yes,sport:running,2
foot:yes,step_count:,1
foot:yes,surface:asphalt,24
foot:yes,surface:clay,2
foot:yes,surface:compacted,4
foot:yes,surface:concrete,3
foot:yes,surface:dirt,17
foot:yes,surface:ground,3
foot:yes,surface:paved,13
foot:yes,surface:unpaved,12
foot:yes,surface:wood,1
foot:yes,tactile_paving:no,3
foot:yes,tracktype:grade1,1
foot:yes,wheelchair:yes,2
foot:yes,width:,4
footway:access_aisle,highway:footway,4
footway:access_aisle,surface:asphalt,2
footway:crossing,highway:footway,488
footway:crossing,layer:-1,1
footway:crossing,lit:no,1
footway:crossing,lit:yes,8
footway:crossing,road_marking:solid_stop_line,2
footway:crossing,segregated:no,1
footway:crossing,smoothness:good,4
footway:crossing,surface:asphalt,49
footway:crossing,surface:concrete,7
footway:crossing,surface:paved,2
footway:crossing,surface:paving_stones,1
footway:crossing,tactile_paving:no,9
footway:sidewalk,highway:footway,627
footway:sidewalk,incline:down,31
footway:sidewalk,incline:up,10
footway:sidewalk,lit:no,2
footway:sidewalk,lit:yes,6
footway:sidewalk,smoothness:good,4
footway:sidewalk,surface:asphalt,1
footway:sidewalk,surface:concrete,73
footway:sidewalk,surface:ground,1
footway:sidewalk,surface:paved,326
footway:sidewalk,wheelchair:yes,4
frequency:60,operator:,13
frequency:60,operator:short:,13
frequency:60,operator:wikidata:,13
frequency:60,operator:wikipedia:,11
frequency:60,power:line,38
frequency:60,voltage:,38
frequency:60,wires:double,7
frequency:60,wires:single,10
fuel:,height:,2
fuel:,lacounty:ain:,1
fuel:,lacounty:bld_id:,1
fuel:,name:7-Eleven,7
fuel:,phone:,7
fuel:,ref:,7
fuel:,shop:convenience,7
fuel:,start_date:,1
fuel:,website:,7
full_name:,name:,1
full_name:,shop:cosmetics,1
garden:type:,leisure:garden,4
garden:type:,name:,3
gauge:,highway:cycleway,2
gauge:,horse:,2
gauge:,layer:1,1
gauge:,maxspeed:45_mph,5
gauge:,maxspeed:70_mph,8
gauge:,maxspeed::nonexistant subkey,12
gauge:,motor_vehicle:no,1
gauge:,motorcycle:no,2
gauge:,name:,19
gauge:,old_railway_operator:SAL,3
gauge:,operator:,12
gauge:,operator:wikidata:,6
gauge:,owner:,23
gauge:,railway::nonexistant subkey,8
gauge:,railway:abandoned,3
gauge:,railway:rail,24
gauge:,railway:track_class:,8
gauge:,railway:track_ref:,7
gauge:,service:siding,5
gauge:,service:spur,1
gauge:,service:yard,7
gauge:,surface:paved,2
gauge:,usage:main,11
generator:method:photovoltaic,generator:output:electricity:,111
generator:method:photovoltaic,generator:source:solar,111
generator:method:photovoltaic,generator:type:solar_photovoltaic_panel,111
generator:method:photovoltaic,layer:1,2
generator:method:photovoltaic,location:roof,85
generator:method:photovoltaic,power:generator,111
generator:output:electricity:,generator:source:solar,111
generator:output:electricity:,generator:type:solar_photovoltaic_panel,111
generator:output:electricity:,layer:1,2
generator:output:electricity:,location:roof,85
generator:output:electricity:,power:generator,111
generator:source:solar,generator:type:solar_photovoltaic_panel,111
generator:source:solar,layer:1,2
generator:source:solar,location:roof,85
generator:source:solar,power:generator,111
generator:type:solar_photovoltaic_panel,layer:1,2
generator:type:solar_photovoltaic_panel,location:roof,85
generator:type:solar_photovoltaic_panel,power:generator,111
gnis:feature_id:,grades:,1
gnis:feature_id:,healthcare:hospital,4
gnis:feature_id:,height:,13
gnis:feature_id:,iata:,11
gnis:feature_id:,icao:,11
gnis:feature_id:,internet_access:fee:,5
gnis:feature_id:,internet_access:ssid:,5
gnis:feature_id:,internet_access:wlan,6
gnis:feature_id:,landuse:residential,5
gnis:feature_id:,layer:-1,1
gnis:feature_id:,leisure:park,19
gnis:feature_id:,man_made:reservoir_covered,1
gnis:feature_id:,name:,103
gnis:feature_id:,name:de:,5
gnis:feature_id:,name:el:,5
gnis:feature_id:,name:en:,5
gnis:feature_id:,name:etymology:wikidata:,6
gnis:feature_id:,name:ja:,5
gnis:feature_id:,name:zh-Hans:,4
gnis:feature_id:,name:zh-Hant:,4
gnis:feature_id:,natural:peak,1
gnis:feature_id:,note:,1
gnis:feature_id:,official_name:,3
gnis:feature_id:,old_name:,18
gnis:feature_id:,opening_hours:,9
gnis:feature_id:,operator:,12
gnis:feature_id:,operator:short:,9
gnis:feature_id:,operator:type:public,10
gnis:feature_id:,operator:website:,4
gnis:feature_id:,operator:wikidata:,9
