size,dataset,model,best_mae,training_time,lr,lr_min,weight_decay,date,config
tiny,max_speed,geojepa_t_jan04-T-LIN,40.329872131347656,2m 46s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/max_speed/geojepa_t_jan04/geojepa_t_jan04_linr/hydra/config.yaml
tiny,max_speed,AG-4M-900s,40.99518585205078,15m 49s,,,,2025-01-07,remote-logs/ag-logs/eval/2025-01-07/max_speed/medium-900s/hydra/config.yaml
tiny,max_speed,-T-MLP,41.772071838378906,1m 7s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/max_speed/geojepa_t_jan04_avgmax/geojepa_t_jan04_avgmax/_mlpr/hydra/config.yaml
tiny,max_speed,ViT-B/16-LIN,41.807373046875,2m 8s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/max_speed/vitb16/vitb16_linr/hydra/config.yaml
tiny,max_speed,AG-4M-600s,42.44297409057617,10m 53s,,,,2025-01-07,remote-logs/ag-logs/eval/2025-01-07/max_speed/medium-600s/hydra/config.yaml
tiny,max_speed,geojepa_gti_dec30-GTI-LIN,42.544342041015625,2m 37s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/max_speed/geojepa_gti_dec30/geojepa_gti_dec30_linr/hydra/config.yaml
tiny,max_speed,-T-LIN,42.83513641357422,3m 2s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/max_speed/geojepa_t_jan04_avgmax/geojepa_t_jan04_avgmax/_linr/hydra/config.yaml
tiny,max_speed,(M) Tagformer-SP,43.0,3m 3s,0.007815310443307435,3.0939496767721315e-05,0.001808593777840006,2025-01-07,remote-logs/logs/train/2025-01-07/16-33-50_tagformer_lr_opt_tagformer/9_tagformer_max_speed/hydra/config.yaml
tiny,max_speed,TagAE-MLP,43.33202362060547,2m 49s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/max_speed/tag_ae_dec_28/tag_ae_dec_28_mlpr/hydra/config.yaml
tiny,max_speed,TagAE-LIN,43.748172760009766,2m 32s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/max_speed/tag_ae_dec_28/tag_ae_dec_28_linr/hydra/config.yaml
tiny,traffic_signals,Tagformer-S,0.06787109375,6m 42s,0.001225547280836124,1.724342929754552e-05,8.096477791275981e-05,2025-01-07,remote-logs/logs/train/2025-01-07/06-08-53_tagformer_lr_opt_tagformer/4_tagformer_traffic_signals_cheat/hydra/config.yaml
tiny,traffic_signals,Tagformer-SP,0.09027099609375,5m 11s,0.001225547280836124,1.724342929754552e-05,8.096477791275981e-05,2025-01-07,remote-logs/logs/train/2025-01-07/06-54-21_tagformer_lr_opt_tagformer/4_tagformer_traffic_signals_cheat/hydra/config.yaml
tiny,traffic_signals,TagCountMLP,0.773284912109375,1m 54s,0.009648693745382655,6.878593871844138e-05,0.0022469710059642017,2025-01-07,remote-logs/logs/train/2025-01-07/07-36-47_lr_opt_tagcountencoder/2_tagcountencoder_traffic_signals_cheat/hydra/config.yaml
tiny,traffic_signals,geojepa_t_jan06-T-LIN,1.498598337173462,0m 58s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/geojepa_t_jan06/geojepa_t_jan06_linr/hydra/config.yaml
tiny,traffic_signals,geojepa_t_jan06-T-MLP,1.5855529308319092,0m 60s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/geojepa_t_jan06/geojepa_t_jan06_mlpr/hydra/config.yaml
tiny,traffic_signals,(M) Tagformer-SP,1.71002197265625,5m 10s,0.0002804378583909821,4.5549278796124594e-05,0.0029732620150982707,2025-01-07,remote-logs/logs/train/2025-01-07/08-56-42_tagformer_lr_opt_tagformer/7_tagformer_traffic_signals/hydra/config.yaml
tiny,traffic_signals,(M) Tagformer-S,1.7471950054168701,7m 8s,0.001225547280836124,1.724342929754552e-05,8.096477791275981e-05,2025-01-07,remote-logs/logs/train/2025-01-07/07-57-17_tagformer_lr_opt_tagformer/4_tagformer_traffic_signals/hydra/config.yaml
tiny,traffic_signals,(M) TagCountMLP,1.8587837219238281,2m 7s,0.004756949703363013,1.1864899624130618e-05,3.700439907907894e-05,2025-01-07,remote-logs/logs/train/2025-01-07/09-37-23_lr_opt_tagcountencoder/5_tagcountencoder_traffic_signals/hydra/config.yaml
tiny,traffic_signals,-T-MLP,1.8666510581970215,0m 9s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/geojepa_t_jan04_avgmax/geojepa_t_jan04_avgmax/_mlpr/hydra/config.yaml
tiny,traffic_signals,geojepa_gti_dec30-GTI-MLP,2.0850610733032227,0m 30s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/geojepa_gti_dec30/geojepa_gti_dec30_mlpr/hydra/config.yaml
tiny,traffic_signals,-T-LIN,2.108790397644043,0m 26s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/geojepa_t_jan04_avgmax/geojepa_t_jan04_avgmax/_linr/hydra/config.yaml
tiny,traffic_signals,geojepa_gti_dec30-GTI-LIN,2.110741138458252,1m 10s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/geojepa_gti_dec30/geojepa_gti_dec30_linr/hydra/config.yaml
tiny,traffic_signals,geojepa_ti_jan06-TI-LIN,2.1597437858581543,0m 59s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/geojepa_ti_jan06/geojepa_ti_jan06_linr/hydra/config.yaml
tiny,traffic_signals,-TI-MLP,2.1615920066833496,0m 23s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/geojepa_ti_jan06/geojepa_ti_jan06/_mlpr/hydra/config.yaml
tiny,traffic_signals,geojepa_t_jan04-T-LIN,2.189509153366089,1m 11s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/geojepa_t_jan04/geojepa_t_jan04_linr/hydra/config.yaml
tiny,traffic_signals,-TI-LIN,2.229043483734131,0m 56s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/geojepa_ti_jan06/geojepa_ti_jan06/_linr/hydra/config.yaml
tiny,traffic_signals,ScaleMAE-MLP,2.375,1m 1s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/scalemae/scalemae_mlpr/hydra/config.yaml
tiny,traffic_signals,ScaleMAE-LIN,2.375,0m 52s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/scalemae/scalemae_linr/hydra/config.yaml
tiny,traffic_signals,geojepa_ti_jan06-TI-MLP,2.375,1m 1s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/geojepa_ti_jan06/geojepa_ti_jan06_mlpr/hydra/config.yaml
tiny,traffic_signals,geojepa_t_jan04-T-MLP,2.3951845169067383,0m 22s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/geojepa_t_jan04/geojepa_t_jan04_mlpr/hydra/config.yaml
tiny,traffic_signals,TagAE-LIN,2.5089547634124756,1m 10s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/tag_ae_dec_28/tag_ae_dec_28_linr/hydra/config.yaml
tiny,traffic_signals,TagAE-MLP,2.549893379211426,0m 31s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/tag_ae_dec_28/tag_ae_dec_28_mlpr/hydra/config.yaml
tiny,traffic_signals,ViT-B/16-LIN,2.6619696617126465,0m 21s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/vitb16/vitb16_linr/hydra/config.yaml
tiny,traffic_signals,ViT-B/16,2.79534912109375,1m 35s,0.007845428044588194,4.0373223860261865e-05,0.0017747494635337226,2025-01-03,remote-logs/logs/train/2025-01-03/11-44-59_lr_opt_embedding_lookup/8_embedding_lookup_traffic_signals_cheat/hydra/config.yaml
tiny,traffic_signals,AG-4M-900s,2.8800926208496094,15m 22s,,,,2025-01-07,remote-logs/ag-logs/eval/2025-01-07/traffic_signals/medium-900s/hydra/config.yaml
tiny,traffic_signals,ViT-B/16-MLP,2.9210591316223145,0m 7s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/traffic_signals/vitb16/vitb16_mlpr/hydra/config.yaml
tiny,traffic_signals,AG-4M-600s,3.981271743774414,10m 22s,,,,2025-01-07,remote-logs/ag-logs/eval/2025-01-07/traffic_signals/medium-600s/hydra/config.yaml
